,total_sqft,bath,price,location,bhk
3327,2475.0,4.0,186.0,Gultekdi,4
3330,1170.0,2.0,52.0,Gultekdi,2
3332,891.0,2.0,25.0,Gultekdi,2
3333,5600.0,2.0,548.5,Gultekdi,5
3334,1185.0,2.0,42.6,Gultekdi,2
3335,1180.0,2.0,69.0,Gultekdi,2
3336,649.5,1.0,17.535,Gultekdi,1
3338,1050.0,2.0,67.0,Gultekdi,2
3340,1450.0,2.0,85.0,Gultekdi,3
3342,1000.0,2.0,28.88,Gultekdi,2
3344,3675.0,4.0,367.0,Gultekdi,4
3345,1238.0,2.0,67.0,Gultekdi,2
3346,1703.0,3.0,101.0,Gultekdi,3
3348,1575.0,4.0,150.0,Gultekdi,5
3349,3035.0,5.0,200.0,Gultekdi,4
3350,1020.0,2.0,39.0,Gultekdi,2
3351,30000.0,4.0,2100.0,Gultekdi,4
3353,2250.0,3.0,195.0,Gultekdi,3
3354,1430.0,2.0,113.0,Gultekdi,2
3355,1234.0,2.0,61.0,Gultekdi,2
3356,1468.0,3.0,130.0,Gultekdi,2
3357,1050.0,2.0,41.0,Gultekdi,2
3358,1020.0,2.0,29.46,Gultekdi,2
3359,1397.0,3.0,104.0,Gultekdi,3
3360,888.0,2.0,34.0,Gultekdi,2
3361,927.0,2.0,37.0,Gultekdi,2
3362,1937.0,3.0,140.0,Gultekdi,3
3364,1180.0,2.0,36.5,Gultekdi,2
3365,1155.0,2.0,60.0,Gultekdi,3
3366,2600.0,3.0,237.0,Gultekdi,3
3367,3445.0,5.0,270.0,Gultekdi,4
3368,1080.0,2.0,35.0,Gultekdi,2
3369,3960.0,5.0,386.0,Gultekdi,4
3371,1257.0,2.0,69.0,Gultekdi,2
3372,1230.0,2.0,66.25,Gultekdi,2
3373,1134.0,2.0,45.36,Gultekdi,2
3374,1250.0,2.0,40.0,Gultekdi,2
3375,1250.0,2.0,59.0,Gultekdi,2
3377,1495.0,2.0,75.0,Gultekdi,3
3378,1385.0,2.0,65.0,Gultekdi,2
3379,1020.0,2.0,41.82,Gultekdi,2
3381,656.0,1.0,43.0,Gultekdi,1
3382,2648.0,5.0,251.5,Gultekdi,4
3383,1302.5,2.0,67.73,Gultekdi,2
3384,1628.0,2.0,68.0,Gultekdi,2
3386,2502.0,4.0,180.0,Gultekdi,4
3387,750.0,2.0,36.0,Gultekdi,2
3388,539.0,1.0,45.0,Gultekdi,1
3389,1639.0,3.0,120.0,Gultekdi,3
3390,1800.0,3.0,95.0,Gultekdi,3
3391,1115.0,2.0,43.0,Gultekdi,2
3392,1093.0,2.0,72.0,Gultekdi,2
3393,450.0,1.0,16.0,Gultekdi,1
3394,1650.0,3.0,85.0,Gultekdi,3
3396,1260.0,2.0,108.0,Gultekdi,2
3397,2501.0,3.0,138.0,Gultekdi,3
3398,1240.0,2.0,58.58,Gultekdi,2
3399,1000.0,2.0,43.0,Gultekdi,2
3400,1020.0,2.0,48.45,Gultekdi,2
3401,1345.0,2.0,108.0,Gultekdi,2
3403,1394.0,2.0,56.0,Gultekdi,2
3404,1077.0,2.0,50.0,Gultekdi,2
3405,1120.0,2.0,36.0,Gultekdi,2
3407,2266.0,3.0,207.0,Gultekdi,3
3408,1120.0,2.0,49.0,Gultekdi,2
3410,1010.0,2.0,40.4,Gultekdi,2
3411,2065.0,4.0,248.0,Gultekdi,4
3412,4800.0,4.0,420.0,Gultekdi,4
3415,3700.0,4.0,325.0,Gultekdi,4
3416,1050.0,2.0,38.0,Gultekdi,2
3417,972.0,2.0,40.0,Gultekdi,2
3419,1050.0,2.0,51.66,Gultekdi,2
3420,1760.0,3.0,160.0,Gultekdi,3
3421,1839.0,3.0,160.0,Gultekdi,3
3422,2316.0,3.0,125.0,Gultekdi,3
3423,1250.0,2.0,65.0,Gultekdi,2
3424,1050.0,2.0,125.0,Gultekdi,2
3425,1650.0,2.0,140.0,Gultekdi,4
3426,1200.0,2.0,43.0,Gultekdi,2
3427,1279.0,2.0,100.0,Gultekdi,2
3428,1200.0,2.0,78.0,Gultekdi,2
3429,1075.0,2.0,53.7,Gultekdi,2
3430,660.0,1.0,18.0,Gultekdi,2
3431,1960.0,3.0,165.0,Gultekdi,3
3432,1053.0,2.0,51.0,Gultekdi,2
3433,2275.0,4.0,187.0,Gultekdi,3
3434,1050.0,2.0,58.0,Gultekdi,2
3435,2200.0,4.0,150.0,Gultekdi,3
3436,1299.0,2.0,58.0,Gultekdi,2
3437,940.0,2.0,32.9,Gultekdi,2
3439,850.0,2.0,45.0,Gultekdi,2
3441,1730.0,3.0,175.0,Gultekdi,3
3442,450.0,1.0,20.0,Gultekdi,1
3443,1367.0,2.0,80.0,Gultekdi,2
3444,1232.0,2.0,94.28,Gultekdi,2
3446,945.0,2.0,54.0,Guruwar peth,2
3449,1760.0,3.0,88.0,Guruwar peth,3
3450,700.0,1.0,41.0,Guruwar peth,1
3452,1580.0,3.0,76.0,Guruwar peth,3
3453,1779.0,3.0,112.0,Guruwar peth,3
3456,1565.0,3.0,88.5,Guruwar peth,3
3457,1519.0,3.0,93.0,Guruwar peth,3
3458,340.0,1.0,10.0,Guruwar peth,1
3459,1418.0,2.0,95.0,Guruwar peth,2
3460,1305.0,3.0,95.45,Guruwar peth,3
3461,1210.0,2.0,58.0,Guruwar peth,3
3462,1470.0,2.0,90.0,Guruwar peth,3
3463,2400.0,7.0,110.0,Guruwar peth,6
3465,1533.0,3.0,85.0,Guruwar peth,3
3466,1590.0,2.0,125.0,Guruwar peth,3
3467,1900.0,3.0,160.0,Guruwar peth,3
3468,1069.0,3.0,65.4,Guruwar peth,3
3469,1200.0,3.0,90.0,Guruwar peth,3
3471,2430.0,4.0,180.0,Guruwar peth,3
3472,1340.0,2.0,64.31,Guruwar peth,3
3473,1555.0,2.0,82.0,Guruwar peth,3
3479,1574.0,3.0,93.34,Guruwar peth,3
3481,1725.0,3.0,85.0,Guruwar peth,3
3483,1400.0,2.0,80.0,Guruwar peth,2
3484,1200.0,2.0,68.0,Guruwar peth,3
3488,780.0,1.0,55.0,Guruwar peth,1
3490,1221.0,3.0,72.0,Guruwar peth,3
3491,1575.0,2.0,90.0,Guruwar peth,2
3496,1200.0,1.0,95.0,Guruwar peth,2
3497,583.0,1.0,26.9,Guruwar peth,1
3500,1870.0,3.0,138.0,Guruwar peth,3
3502,1680.0,4.0,95.0,Guruwar peth,3
3505,834.0,1.0,62.0,Guruwar peth,1
3506,1108.0,2.0,74.23,Guruwar peth,2
3508,381.0,1.0,28.0,Guruwar peth,1
3509,1636.0,3.0,92.0,Guruwar peth,3
3510,1565.0,3.0,98.91,Guruwar peth,3
3512,1880.0,3.0,120.0,Guruwar peth,3
3514,1450.0,2.0,85.0,Guruwar peth,3
3515,672.0,1.0,27.0,Guruwar peth,1
3517,660.0,1.0,23.0,Guruwar peth,1
3520,1650.0,3.0,85.5,Guruwar peth,3
3522,1200.0,2.0,75.0,Guruwar peth,2
3523,1012.0,2.0,59.0,Guruwar peth,2
3524,1700.0,3.0,126.0,Guruwar peth,3
3527,1252.0,3.0,70.0,Guruwar peth,3
3528,1691.0,3.0,93.01,Guruwar peth,3
3530,1460.0,3.0,76.0,Guruwar peth,3
3531,1715.0,3.0,112.0,Guruwar peth,3
3532,1660.0,3.0,131.0,Guruwar peth,3
3533,4000.0,8.0,150.0,Guruwar peth,7
3542,2569.0,5.0,180.0,Guruwar peth,4
3543,1400.0,2.0,90.0,Guruwar peth,2
3544,3200.0,5.0,309.0,Guruwar peth,4
3545,1419.0,3.0,85.0,Guruwar peth,3
3547,1607.0,2.0,112.0,Guruwar peth,3
3548,953.0,2.0,90.0,Guruwar peth,2
3551,1392.0,2.0,110.0,Guruwar peth,2
3553,1855.0,3.0,96.0,Guruwar peth,3
3554,1684.0,3.0,86.0,Guruwar peth,3
3558,1760.0,2.0,123.0,Hadapsar,3
3559,1500.0,2.0,78.0,Hadapsar,2
3561,1385.0,2.0,83.09,Hadapsar,2
3562,1125.0,2.0,62.0,Hadapsar,2
3563,1246.0,2.0,67.0,Hadapsar,2
3565,1092.0,2.0,98.5,Hadapsar,3
3567,1070.0,2.0,42.79,Hadapsar,2
3568,1200.0,2.0,35.0,Hadapsar,2
3569,1190.0,2.0,57.0,Hadapsar,2
3571,2000.0,3.0,166.0,Hadapsar,4
3573,1232.0,2.0,89.0,Hadapsar,2
3574,1025.0,2.0,29.6,Hadapsar,2
3575,1035.0,2.0,45.0,Hadapsar,2
3576,1000.0,1.0,55.0,Hadapsar,2
3578,1720.0,3.0,134.0,Hadapsar,3
3579,1168.0,2.0,61.0,Hadapsar,2
3580,1050.0,2.0,36.75,Hadapsar,2
3582,1900.0,3.0,123.0,Hadapsar,3
3583,1804.0,3.0,121.0,Hadapsar,3
3584,2002.0,3.0,112.0,Hadapsar,3
3585,1170.0,2.0,46.79,Hadapsar,2
3586,1000.0,2.0,30.0,Hadapsar,2
3587,532.0,1.0,22.49,Hadapsar,1
3588,923.0,1.0,45.69,Hadapsar,1
3589,1080.0,2.0,39.0,Hadapsar,2
3590,965.0,1.0,32.0,Hadapsar,1
3592,700.0,2.0,40.0,Hadapsar,2
3594,1110.0,2.0,33.0,Hadapsar,2
3595,1200.0,2.0,45.0,Hadapsar,2
3597,1220.0,2.0,80.0,Hadapsar,2
3598,1494.0,2.0,94.55,Hadapsar,3
3600,1041.0,2.0,36.44,Hadapsar,2
3601,2017.0,2.0,125.0,Hadapsar,3
3604,881.0,2.0,48.06,Hadapsar,2
3605,900.0,2.0,55.0,Hadapsar,2
3606,3317.5,5.0,268.5,Hadapsar,4
3607,1680.0,3.0,125.0,Hadapsar,3
3608,1165.0,2.0,43.0,Hadapsar,2
3610,900.0,2.0,27.0,Hadapsar,2
3611,1590.0,3.0,131.0,Hadapsar,3
3612,2400.0,3.0,120.0,Hadapsar,3
3613,1232.0,2.0,87.0,Hadapsar,2
3614,1200.0,2.0,60.0,Hadapsar,2
3615,1171.0,2.0,72.0,Hadapsar,2
3616,5000.0,6.0,360.0,Hadapsar,5
3619,1730.0,3.0,115.0,Hadapsar,3
3620,1195.0,2.0,73.0,Hadapsar,2
3621,1820.0,3.0,89.0,Hadapsar,3
3622,1350.0,2.0,45.0,Hadapsar,2
3623,1150.0,2.0,45.0,Hadapsar,2
3624,800.0,2.0,41.145,Hadapsar,2
3625,527.0,1.0,35.0,Hadapsar,1
3626,1280.0,3.0,87.0,Hadapsar,3
3627,1798.0,3.0,110.0,Hadapsar,3
3628,1165.0,2.0,85.0,Hadapsar,2
3630,1270.0,2.0,95.0,Hadapsar,2
3631,1850.0,3.0,120.0,Hadapsar,3
3632,1030.0,2.0,44.0,Hadapsar,2
3633,1192.0,2.0,53.5,Hadapsar,2
3634,900.0,2.0,27.98,Hadapsar,2
3635,1890.0,4.0,125.0,Hadapsar,3
3636,1221.0,3.0,65.0,Hadapsar,3
3637,2119.0,4.0,111.0,Hadapsar,4
3638,1240.0,2.0,55.0,Hadapsar,2
3639,1525.0,2.0,91.48,Hadapsar,3
3640,1072.0,2.0,45.0,Hadapsar,2
3641,1134.0,2.0,55.0,Hadapsar,2
3642,488.0,1.0,20.0,Hadapsar,1
3643,1080.0,2.0,38.0,Hadapsar,2
3644,3565.0,4.0,218.0,Hadapsar,4
3645,1150.0,2.0,39.0,Hadapsar,2
3646,1068.0,2.0,43.0,Hadapsar,2
3647,1120.0,2.0,51.0,Hadapsar,2
3648,1200.0,3.0,78.0,Hadapsar,2
3649,900.0,2.0,27.0,Hadapsar,2
3651,1195.0,2.0,100.0,Hadapsar,2
3652,1195.0,2.0,42.4,Hadapsar,2
3654,980.0,2.0,51.0,Hadapsar,2
3655,900.0,2.0,46.29,Hadapsar,2
3656,1457.0,2.0,60.0,Hadapsar,2
3657,1382.0,2.0,84.5,Hadapsar,2
3659,1938.0,3.0,105.0,Hadapsar,3
3664,1355.0,2.0,73.0,Hadapsar,2
3666,1128.0,2.0,65.0,Hadapsar Industrial Estate,2
3667,3000.0,5.0,260.0,Hadapsar Industrial Estate,4
3668,4624.5,2.0,453.0,Hadapsar Industrial Estate,4
3669,1385.0,2.0,80.0,Hadapsar Industrial Estate,2
3670,665.0,1.0,36.85,Hadapsar Industrial Estate,1
3673,2842.0,3.0,162.0,Hadapsar Industrial Estate,3
3674,1150.0,2.0,72.2,Hadapsar Industrial Estate,2
3675,1050.0,2.0,53.5,Hadapsar Industrial Estate,2
3676,1100.0,2.0,50.0,Hadapsar Industrial Estate,2
3678,1140.0,2.0,43.0,Hadapsar Industrial Estate,2
3679,1200.0,2.0,80.0,Hadapsar Industrial Estate,2
3680,2000.0,3.0,200.0,Hadapsar Industrial Estate,3
3681,1205.0,2.0,75.0,Hadapsar Industrial Estate,2
3682,1306.0,2.0,55.91,Hadapsar Industrial Estate,2
3683,1100.0,2.0,75.0,Hadapsar Industrial Estate,2
3684,1655.0,2.0,97.65,Hadapsar Industrial Estate,2
3685,2065.0,4.0,210.0,Hadapsar Industrial Estate,3
3686,4000.0,5.0,280.0,Hadapsar Industrial Estate,4
3687,1084.0,2.0,55.0,Hadapsar Industrial Estate,2
3688,995.0,2.0,46.0,Hadapsar Industrial Estate,2
3689,1150.0,2.0,55.0,Hadapsar Industrial Estate,2
3690,1596.0,3.0,95.0,Hadapsar Industrial Estate,3
3691,3250.0,4.0,180.0,Hadapsar Industrial Estate,4
3692,2720.0,5.0,210.0,Hadapsar Industrial Estate,3
3693,1060.0,3.0,62.0,Hadapsar Industrial Estate,3
3694,2900.0,3.0,285.0,Hadapsar Industrial Estate,3
3695,1350.0,2.0,80.99,Hadapsar Industrial Estate,3
3696,1550.0,3.0,83.0,Hadapsar Industrial Estate,3
3697,2360.0,4.0,150.0,Hadapsar Industrial Estate,4
3698,4200.0,1.0,160.0,Hadapsar Industrial Estate,2
3699,1150.0,2.0,48.0,Hadapsar Industrial Estate,2
3701,1850.0,6.0,150.0,Hadapsar Industrial Estate,6
3702,1110.0,2.0,43.0,Hadapsar Industrial Estate,2
3703,1135.0,2.0,32.91,Hadapsar Industrial Estate,2
3704,1445.0,2.0,105.0,Hadapsar Industrial Estate,3
3706,2550.0,4.0,149.0,Hadapsar Industrial Estate,4
3708,1225.0,2.0,47.0,Hadapsar Industrial Estate,2
3709,1180.0,2.0,74.0,Hadapsar Industrial Estate,2
3710,695.0,1.0,25.0,Hadapsar Industrial Estate,2
3711,1200.0,2.0,49.0,Hadapsar Industrial Estate,2
3712,1300.0,2.0,50.0,Hadapsar Industrial Estate,2
3714,827.0,2.0,45.0,Hadapsar Industrial Estate,2
3715,1115.0,2.0,50.0,Hadapsar Industrial Estate,2
3716,644.0,1.0,40.0,Hadapsar Industrial Estate,1
3717,2400.0,2.0,152.0,Hadapsar Industrial Estate,3
3718,1200.0,2.0,79.55,Hadapsar Industrial Estate,2
3720,1027.0,2.0,68.62,Hadapsar Industrial Estate,2
3721,1240.0,2.0,45.0,Hadapsar Industrial Estate,2
3724,2002.0,3.0,120.0,Hadapsar Industrial Estate,3
3726,4408.0,4.0,344.0,Hadapsar Industrial Estate,4
3727,2008.0,3.0,170.0,Hadapsar Industrial Estate,3
3728,1100.0,2.0,44.55,Hadapsar Industrial Estate,2
3729,1693.0,3.0,125.0,Hadapsar Industrial Estate,3
3730,865.0,2.0,40.0,Hadapsar Industrial Estate,2
3734,1756.0,3.0,134.0,Hadapsar Industrial Estate,3
3735,1259.0,2.0,69.45,Hadapsar Industrial Estate,2
3736,1100.0,2.0,61.0,Hadapsar Industrial Estate,2
3740,795.0,2.0,32.54,Hadapsar Industrial Estate,2
3741,1415.0,2.0,74.0,Hadapsar Industrial Estate,3
3742,1245.0,2.0,55.0,Hadapsar Industrial Estate,2
3744,1069.0,2.0,55.0,Hadapsar Industrial Estate,2
3745,1065.0,2.0,58.0,Hadapsar Industrial Estate,2
3749,630.0,1.0,33.7,Hadapsar Industrial Estate,1
3750,1230.0,2.0,80.0,Hadapsar Industrial Estate,2
3751,1100.0,2.0,60.0,Hadapsar Industrial Estate,2
3752,1170.0,2.0,85.0,Hadapsar Industrial Estate,2
3753,1184.0,2.0,62.0,Hadapsar Industrial Estate,2
3754,860.0,1.0,31.0,Hadapsar Industrial Estate,2
3755,1012.0,2.0,44.0,Hadapsar Industrial Estate,2
3758,1183.0,2.0,79.54,Hadapsar Industrial Estate,2
3760,1195.0,2.0,53.105,Hadapsar Industrial Estate,2
3761,1050.0,2.0,42.0,Hadapsar Industrial Estate,2
3762,1507.0,3.0,80.0,Hadapsar Industrial Estate,3
3763,966.0,2.0,58.0,Hadapsar Industrial Estate,2
3764,1080.0,2.0,38.0,Hadapsar Industrial Estate,2
3765,1000.0,1.0,65.0,Hadapsar Industrial Estate,2
3766,936.0,2.0,45.0,Hadapsar Industrial Estate,2
3767,2051.0,3.0,170.0,Hadapsar Industrial Estate,3
3768,1020.0,2.0,52.0,Hadapsar Industrial Estate,2
3770,2089.0,3.0,148.0,Hadapsar Industrial Estate,3
3772,1691.0,3.0,119.0,Hadapsar Industrial Estate,3
3775,1425.0,2.0,94.0,Hadapsar Industrial Estate,2
3776,1919.0,3.0,117.0,Hadapsar Industrial Estate,3
3777,1925.0,3.0,125.0,Hingne Khurd,3
3778,1870.0,3.0,110.0,Hingne Khurd,3
3779,1080.0,2.0,72.0,Hingne Khurd,2
3780,1000.0,2.0,55.0,Hingne Khurd,2
3781,2264.0,3.0,159.0,Hingne Khurd,3
3782,1056.0,2.0,61.0,Hingne Khurd,2
3783,1000.0,1.0,70.0,Hingne Khurd,1
3784,1175.0,2.0,73.5,Hingne Khurd,2
3785,3335.0,5.0,300.0,Hingne Khurd,4
3787,1146.0,2.0,70.0,Hingne Khurd,2
3788,1125.0,2.0,40.0,Hingne Khurd,2
3789,1194.0,2.0,47.0,Hingne Khurd,2
3790,654.0,1.0,38.4,Hingne Khurd,1
3792,900.0,2.0,45.0,Hingne Khurd,2
3794,1160.0,2.0,52.0,Hingne Khurd,2
3795,1197.0,2.0,47.8,Hingne Khurd,2
3796,1185.0,2.0,75.84,Hingne Khurd,2
3797,1195.0,2.0,100.0,Hingne Khurd,2
3798,1455.0,3.0,73.31,Hingne Khurd,3
3799,1155.0,2.0,40.42,Hingne Khurd,2
3801,1060.0,2.0,45.0,Hingne Khurd,2
3803,1075.0,2.0,60.0,Hingne Khurd,2
3804,970.0,2.0,35.0,Hingne Khurd,2
3805,1175.0,2.0,47.0,Hingne Khurd,2
3806,1230.0,2.0,76.0,Hingne Khurd,2
3807,700.0,1.0,35.0,Hingne Khurd,1
3808,1175.0,2.0,75.0,Hingne Khurd,2
3809,1205.0,2.0,60.0,Hingne Khurd,2
3810,1030.0,2.0,77.25,Hingne Khurd,2
3811,1112.0,2.0,88.0,Hingne Khurd,2
3812,1125.0,2.0,65.0,Hingne Khurd,2
3813,715.0,1.0,45.0,Hingne Khurd,1
3814,950.0,2.0,40.0,Hingne Khurd,2
3816,1255.0,2.0,66.0,Hingne Khurd,2
3818,1397.0,3.0,105.0,Hingne Khurd,3
3819,1280.0,2.0,48.0,Hingne Khurd,2
3824,1160.0,2.0,42.0,Hingne Khurd,2
3825,700.0,1.0,32.0,Hingne Khurd,2
3826,654.0,1.0,22.0,Hingne Khurd,1
3827,1507.0,2.0,95.0,Hingne Khurd,3
3828,2856.0,5.0,154.5,Hingne Khurd,4
3829,1464.0,2.0,56.0,Hingne Khurd,2
3830,982.0,2.0,37.0,Hingne Khurd,2
3831,1700.0,3.0,108.0,Hingne Khurd,3
3832,1933.0,3.0,98.0,Hingne Khurd,3
3835,2210.0,3.0,156.0,Hingne Khurd,3
3836,1200.0,2.0,54.0,Hingne Khurd,2
3837,935.0,2.0,35.53,Hingne Khurd,2
3838,2264.0,3.0,168.0,Hingne Khurd,3
3839,3200.0,3.0,260.0,Hingne Khurd,3
3840,1250.0,2.0,67.0,Hingne Khurd,2
3841,3657.0,5.0,310.0,Hingne Khurd,5
3842,1175.0,2.0,49.0,Hingne Khurd,2
3843,924.0,2.0,35.11,Hingne Khurd,2
3845,3600.0,4.0,245.0,Hingne Khurd,4
3846,2099.0,3.0,147.0,Hingne Khurd,3
3847,3122.0,6.0,235.0,Hingne Khurd,4
3848,1000.0,2.0,33.0,Hingne Khurd,2
3849,1000.0,2.0,34.0,Hingne Khurd,2
3850,1200.0,2.0,62.0,Hingne Khurd,2
3851,1232.0,2.0,83.0,Hingne Khurd,2
3852,1409.0,2.0,95.0,Hingne Khurd,2
3853,1260.0,2.0,73.0,Hingne Khurd,3
3854,1410.0,3.0,92.0,Hingne Khurd,2
3855,1214.0,2.0,67.0,Hingne Khurd,2
3856,1213.0,2.0,48.0,Hingne Khurd,2
3857,1400.0,2.0,44.8,Hingne Khurd,2
3858,1017.0,2.0,66.0,Hingne Khurd,2
3859,900.0,2.0,41.0,Hingne Khurd,2
3861,1230.0,2.0,44.0,Hingne Khurd,2
3863,1175.0,2.0,52.86,Hingne Khurd,2
3865,910.0,2.0,36.0,Hingne Khurd,2
3866,1800.0,3.0,150.0,Hingne Khurd,3
3867,1680.0,3.0,126.0,Hingne Khurd,3
3868,3000.0,5.0,130.0,Hingne Khurd,8
3870,2882.0,5.0,200.0,Hingne Khurd,4
3871,1100.0,2.0,44.0,Hingne Khurd,2
3872,1585.0,2.0,90.0,Hingne Khurd,2
3875,1047.0,2.0,91.0,Hingne Khurd,2
3876,1160.0,2.0,57.0,Hingne Khurd,2
3877,2360.0,3.0,185.0,Hingne Khurd,4
3878,1100.0,2.0,76.3,Hingne Khurd,3
3880,1470.0,2.0,99.0,Hingne Khurd,3
3881,2072.0,3.0,108.0,Hingne Khurd,3
3883,1600.0,3.0,105.0,Hingne Khurd,3
3885,1720.0,3.0,128.0,Hingne Khurd,3
3886,980.0,2.0,41.0,Hingne Khurd,2
3888,700.0,2.0,36.0,Jangali Maharaj Road,2
3891,1200.0,2.0,55.0,Jangali Maharaj Road,2
3892,1100.0,2.0,46.0,Jangali Maharaj Road,2
3893,1897.0,3.0,130.0,Jangali Maharaj Road,3
3894,1425.0,2.0,80.0,Jangali Maharaj Road,2
3895,918.0,2.0,48.0,Jangali Maharaj Road,2
3896,971.5,2.0,36.435,Jangali Maharaj Road,2
3897,630.0,1.0,39.0,Jangali Maharaj Road,1
3898,1246.0,2.0,68.0,Jangali Maharaj Road,2
3899,900.0,2.0,46.0,Jangali Maharaj Road,2
3900,1181.0,2.0,55.0,Jangali Maharaj Road,2
3901,812.0,2.0,55.0,Jangali Maharaj Road,2
3902,1745.0,3.0,104.0,Jangali Maharaj Road,3
3903,1560.0,3.0,85.0,Jangali Maharaj Road,3
3904,1100.0,2.0,52.0,Jangali Maharaj Road,2
3905,1200.0,2.0,66.0,Jangali Maharaj Road,2
3906,1150.0,2.0,52.75,Jangali Maharaj Road,2
3907,1028.0,2.0,49.0,Jangali Maharaj Road,2
3909,1035.0,2.0,40.5,Jangali Maharaj Road,2
3910,1300.0,2.0,70.0,Jangali Maharaj Road,3
3911,1185.5,2.0,58.68,Jangali Maharaj Road,2
3913,1255.0,2.0,50.0,Jangali Maharaj Road,2
3914,1025.0,2.0,54.5,Jangali Maharaj Road,2
3916,1296.0,2.0,89.06,Jangali Maharaj Road,2
3917,3200.0,3.0,190.0,Jangali Maharaj Road,4
3918,902.0,2.0,42.0,Jangali Maharaj Road,2
3919,975.0,2.0,55.0,Jangali Maharaj Road,2
3920,1185.0,2.0,59.0,Jangali Maharaj Road,2
3921,1082.0,2.0,55.0,Jangali Maharaj Road,3
3922,1512.0,1.0,65.01,Jangali Maharaj Road,2
3923,1178.0,2.0,78.0,Jangali Maharaj Road,2
3924,1825.0,3.0,126.0,Jangali Maharaj Road,3
3925,1842.0,3.0,115.0,Jangali Maharaj Road,3
3926,1200.0,3.0,85.0,Jangali Maharaj Road,2
3927,870.0,2.0,36.0,Jangali Maharaj Road,2
3928,606.0,1.0,40.0,Jangali Maharaj Road,1
3929,1230.0,2.0,59.0,Jangali Maharaj Road,2
3930,1500.0,3.0,95.0,Jangali Maharaj Road,3
3931,960.0,2.0,33.0,Jangali Maharaj Road,2
3932,1041.0,2.0,40.6,Jangali Maharaj Road,2
3933,1343.0,2.0,86.0,Jangali Maharaj Road,2
3934,1140.0,2.0,48.95,Jangali Maharaj Road,2
3935,1936.0,3.0,110.0,Jangali Maharaj Road,3
3936,1689.0,3.0,103.0,Jangali Maharaj Road,3
3937,2200.0,3.0,121.0,Jangali Maharaj Road,3
3938,1200.0,3.0,65.0,Jangali Maharaj Road,3
3940,2000.0,4.0,130.0,Jangali Maharaj Road,3
3941,1200.0,2.0,45.6,Jangali Maharaj Road,2
3942,1090.0,2.0,38.15,Jangali Maharaj Road,2
3943,1007.0,2.0,62.0,Jangali Maharaj Road,2
3944,1150.0,2.0,70.0,Jangali Maharaj Road,2
3945,1100.0,2.0,41.16,Jangali Maharaj Road,2
3946,1500.0,3.0,74.0,Jangali Maharaj Road,3
3947,1200.0,2.0,70.0,Jangali Maharaj Road,2
3948,1452.0,3.0,90.0,Jangali Maharaj Road,3
3949,1245.0,2.0,62.0,Jangali Maharaj Road,2
3950,655.0,1.0,27.0,Jangali Maharaj Road,1
3951,7800.0,6.0,385.0,Jangali Maharaj Road,5
3952,1020.0,2.0,55.0,Jangali Maharaj Road,2
3953,1025.0,2.0,35.88,Jangali Maharaj Road,2
3954,1365.0,2.0,72.0,Jangali Maharaj Road,3
3955,1000.0,2.0,46.0,Jangali Maharaj Road,2
3956,1285.0,2.0,65.0,Jangali Maharaj Road,2
3957,1216.0,2.0,82.0,Jangali Maharaj Road,2
3958,1550.0,3.0,86.8,Jangali Maharaj Road,3
3959,1212.0,2.0,56.9,Jangali Maharaj Road,2
3961,1065.0,2.0,41.38,Jangali Maharaj Road,2
3962,1703.0,3.0,126.0,Jangali Maharaj Road,3
3963,1489.0,3.0,88.0,Jangali Maharaj Road,3
3965,1032.0,2.0,45.0,Jangali Maharaj Road,2
3966,1896.0,3.0,102.0,Jangali Maharaj Road,3
3967,1642.0,2.0,115.0,Jangali Maharaj Road,3
3969,1411.0,3.0,93.25,Jangali Maharaj Road,3
3970,993.0,2.0,42.0,Jangali Maharaj Road,2
3971,1200.0,2.0,73.0,Jangali Maharaj Road,2
3972,1000.0,2.0,35.0,Jangali Maharaj Road,2
3973,1411.0,3.0,100.0,Jangali Maharaj Road,3
3977,1884.0,4.0,117.0,Jangali Maharaj Road,3
3978,1200.0,3.0,70.0,Jangali Maharaj Road,3
3979,1112.0,2.0,62.0,Jangali Maharaj Road,2
3981,475.0,1.0,26.0,Jangali Maharaj Road,1
3983,1105.0,2.0,40.0,Jangali Maharaj Road,2
3985,1100.0,2.0,39.9,Jangali Maharaj Road,2
3986,800.0,2.0,32.0,Jangali Maharaj Road,2
3987,1107.0,2.0,44.0,Jangali Maharaj Road,2
3988,1700.0,3.0,111.0,Jangali Maharaj Road,3
3989,970.0,2.0,57.0,Jangali Maharaj Road,2
3990,1070.0,2.0,45.5,Kalyani Nagar,2
3991,1900.0,3.0,119.0,Kalyani Nagar,3
3992,1200.0,2.0,60.0,Kalyani Nagar,2
3993,2805.0,5.0,154.0,Kalyani Nagar,4
3994,1075.0,2.0,45.8,Kalyani Nagar,2
3995,920.0,2.0,40.0,Kalyani Nagar,2
3996,1005.0,2.0,55.78,Kalyani Nagar,2
3997,1500.0,3.0,115.0,Kalyani Nagar,3
3998,1281.0,2.0,74.0,Kalyani Nagar,2
4001,1372.0,2.0,61.0,Kalyani Nagar,2
4004,2817.5,2.0,204.0,Kalyani Nagar,4
4005,1140.0,2.0,50.66,Kalyani Nagar,2
4006,1200.0,2.0,53.33,Kalyani Nagar,2
4007,925.0,2.0,51.0,Kalyani Nagar,2
4008,1170.0,2.0,38.0,Kalyani Nagar,2
